Agg_Date,Agg,SPX_Date,SPX
12/8/2015,1930.6,11/2/2015,3917.3
12/9/2015,1933.02,11/3/2015,3928.05
12/10/2015,1929.73,11/4/2015,3915.52
12/11/2015,1937.3,11/5/2015,3911.89
12/14/2015,1928.09,11/6/2015,3910.98
12/15/2015,1924.83,11/9/2015,3873.37
12/16/2015,1922.9,11/10/2015,3880.23
12/17/2015,1927.69,11/11/2015,3867.71
12/18/2015,1930.46,11/12/2015,3814.29
12/21/2015,1930.12,11/13/2015,3771.59
12/22/2015,1926.12,11/16/2015,3828.46
12/23/2015,1924.05,11/17/2015,3824.14
12/24/2015,1926.02,11/18/2015,3886.26
12/28/2015,1928.23,11/19/2015,3882.06
12/29/2015,1920.87,11/20/2015,3897.45
12/30/2015,1921.91,11/23/2015,3892.8
12/31/2015,1925.4,11/24/2015,3897.67
1/4/2016,1927.68,11/25/2015,3897.57
1/5/2016,1927.32,11/27/2015,3900.74
1/6/2016,1934.18,11/30/2015,3882.84
1/7/2016,1935.66,12/1/2015,3924.63
1/8/2016,1937.73,12/2/2015,3882.38
1/11/2016,1935.88,12/3/2015,3826.74
1/12/2016,1941.11,12/4/2015,3905.31
1/13/2016,1943.24,12/7/2015,3878.31
1/14/2016,1939.19,12/8/2015,3853.48
1/15/2016,1944.16,12/9/2015,3823.9
1/19/2016,1943.51,12/10/2015,3832.93
1/20/2016,1945.99,12/11/2015,3759.09
1/21/2016,1942.9,12/14/2015,3777.22
1/22/2016,1941.88,12/15/2015,3817.36
1/25/2016,1943.49,12/16/2015,3873.12
1/26/2016,1945.57,12/17/2015,3815.46
1/27/2016,1945.22,12/18/2015,3747.56
1/28/2016,1946.68,12/21/2015,3777.15
1/29/2016,1951.89,12/22/2015,3810.85
2/1/2016,1947.44,12/23/2015,3858.47
2/2/2016,1956.07,12/24/2015,3852.31
2/3/2016,1954.27,12/28/2015,3843.94
2/4/2016,1955.8,12/29/2015,3885.55
2/5/2016,1956.58,12/30/2015,3857.9
2/8/2016,1964.78,12/31/2015,3821.6
2/9/2016,1963.8,1/4/2016,3763.99
2/10/2016,1966.18,1/5/2016,3771.57
2/11/2016,1968.72,1/6/2016,3723.44
2/12/2016,1959.73,1/7/2016,3635.29
2/16/2016,1958.71,1/8/2016,3595.91
2/17/2016,1955.63,1/11/2016,3598.97
2/18/2016,1961.97,1/12/2016,3627.06
2/19/2016,1962.61,1/13/2016,3536.92
2/22/2016,1962.22,1/14/2016,3596.03
2/23/2016,1964.58,1/15/2016,3518.51
2/24/2016,1964.59,1/19/2016,3520.4
2/25/2016,1968.97,1/20/2016,3479.75
2/26/2016,1963,1/21/2016,3497.94
2/29/2016,1965.74,1/22/2016,3568.9
3/1/2016,1958.43,1/25/2016,3513.11
3/2/2016,1959.02,1/26/2016,3562.81
3/3/2016,1962.16,1/27/2016,3524.33
3/4/2016,1958.75,1/28/2016,3544.13
3/7/2016,1958.54,1/29/2016,3631.96
3/8/2016,1964.71,2/1/2016,3630.46
3/9/2016,1960.34,2/2/2016,3562.52
3/10/2016,1958.99,2/3/2016,3581.53
3/11/2016,1957.25,2/4/2016,3587.71
3/14/2016,1960.42,2/5/2016,3521.6
3/15/2016,1960.52,2/8/2016,3472.08
3/16/2016,1964.12,2/9/2016,3470.5
3/17/2016,1968.71,2/10/2016,3471.04
3/18/2016,1972.23,2/11/2016,3428.99
3/21/2016,1968.09,2/12/2016,3496.28
3/22/2016,1967.83,2/16/2016,3555.2
3/23/2016,1974.13,2/17/2016,3614.16
,,2/18/2016,3597.49
,,2/19/2016,3597.92
,,2/22/2016,3649.92
,,2/23/2016,3604.68
,,2/24/2016,3620.87
,,2/25/2016,3662.84
,,2/26/2016,3656.42
,,2/29/2016,3627.06
,,3/1/2016,3713.7
,,3/2/2016,3729.59
,,3/3/2016,3743.02
,,3/4/2016,3755.47
,,3/7/2016,3759.05
,,3/8/2016,3717.49
,,3/9/2016,3736.92
,,3/10/2016,3737.74
,,3/11/2016,3800.07
,,3/14/2016,3795.53
,,3/15/2016,3788.62
,,3/16/2016,3810.09
,,3/17/2016,3835.26
,,3/18/2016,3852.15
,,3/21/2016,3855.97
,,3/22/2016,3853.18
,,3/23/2016,3828.58
